id,title,date_release,rating,wish_list_count,review_count,list_count,n_1,n_2,n_3,n_4,n_5,n_6,n_7,n_8,n_9,n_10
380374,Angel Heart - Aux portes de l'enfer,1987-03-06,719,3207,93,1069,18,25,56,146,333,1024,2108,1832,568,186
453139,Bandidas,2006-01-18,441,370,40,343,239,531,899,1365,1515,1094,470,145,23,15
396698,Chicago,2002-12-10,628,1534,32,882,53,93,197,415,846,1468,1697,1053,346,131
416864,Avalon,2001-01-20,649,3563,77,912,89,115,226,370,775,1260,1661,1107,467,232
436614,Cry-Baby,1990-04-06,677,2499,52,855,32,53,100,230,541,1344,2087,1314,440,161
375614,Paperman,2012-11-02,775,1335,50,742,9,15,32,69,184,491,1652,2338,1081,432
497766,R.I.P.D. : Brigade Fantôme,2013-07-19,458,466,140,550,232,469,809,1312,1437,1282,575,137,27,25
432069,Sonatine - Mélodie mortelle,1993-06-05,767,4332,65,1362,10,17,33,90,228,595,1612,2286,1052,390
21010044,Hitman & Bodyguard,2017-08-10,592,1215,115,772,48,106,201,451,1130,2047,1657,523,99,51
419023,Star Wars : The Clone Wars,2008-08-15,561,722,51,830,105,182,317,599,1291,1870,1352,447,87,79
420871,Presto,2008-07-30,779,833,36,790,9,9,12,32,148,553,1678,2522,1042,328
449983,Un ticket pour l'espace,2006-01-18,474,420,42,362,254,493,809,1130,1400,1267,741,180,39,20
493513,Paranormal Activity 2,2010-10-22,426,371,122,538,536,715,881,1145,1219,1047,547,190,38,20
498143,Le Baiser mortel du dragon,2001-08-01,554,499,30,429,102,213,401,760,1259,1762,1243,438,111,52
8338736,Quand vient la nuit,2014-09-17,671,3424,127,898,6,31,76,170,551,1597,2686,1016,182,31
404920,On a retrouvé la 7ème compagnie,1975-12-10,624,447,31,547,72,99,172,347,821,1639,1900,905,246,148
411260,Le Jaguar,1996-10-09,472,419,17,370,241,406,732,1185,1494,1367,653,210,32,29
497832,The Barber - L'Homme qui n'était pas là,2001-10-26,739,4081,64,1234,15,19,36,93,284,796,2116,2176,622,194
11174167,Snow Therapy,2014-08-15,646,4083,143,949,35,59,175,349,721,1529,1947,1147,312,77
32108588,Capharnaüm,2018-09-20,740,5199,101,928,14,25,49,128,239,518,1513,2173,1153,539
368281,Freddy : Les Griffes de la nuit,2010-04-30,452,670,116,743,302,536,887,1264,1331,1087,626,232,47,44
382537,La Montagne sacrée,1973-11-29,759,8001,76,1488,58,56,79,105,302,595,1275,1835,1328,734
12986407,Les Délices de Tokyo,2015-05-30,729,3752,141,1093,6,10,31,73,231,824,2195,2096,675,227
38922991,Army of the Dead,2021-05-21,460,947,184,828,231,501,904,1268,1459,1314,528,129,28,17
488835,After Hours,1985-10-11,738,3998,73,1406,13,15,44,94,223,811,2199,2148,643,193
493724,RED 2,2013-07-19,549,688,99,617,77,168,361,714,1506,1972,1142,349,60,37
39752491,Illusions perdues,2021-10-20,746,4823,129,1121,5,9,30,52,159,513,1917,2668,866,174
26918718,Dogman,2018-05-17,708,4958,97,1174,17,8,45,123,302,924,2559,1855,468,97
412288,Agora,2009-10-09,664,2748,127,845,38,63,157,321,749,1365,1960,1277,357,114
380806,Astérix le Gaulois,,621,364,39,542,27,40,123,344,1140,2256,1742,551,112,71
32119881,Shéhérazade,2018-09-05,731,3038,64,901,35,31,35,79,211,704,1938,2281,769,324
379376,On ne vit que deux fois,1967-06-13,644,872,91,1175,16,32,73,257,866,2090,2246,664,118,46
389778,Le Gendarme en balade,1970-10-28,539,384,28,620,134,252,368,751,1520,1560,1181,425,119,101
487463,"Cowboy Bebop, le film",2001-09-01,749,3006,49,982,7,9,24,79,187,693,2089,2248,837,238
411573,Talons aiguilles,1991-10-23,706,2276,27,893,14,25,60,128,347,1046,2286,1780,536,191
489599,Pulsions,1980-07-25,739,5266,99,1435,20,13,51,116,313,809,2133,2108,669,185
372136,Next,2007-04-25,476,405,78,505,201,516,769,1087,1404,1305,810,242,56,30
362069,La Prisonnière du désert,1956-05-16,765,3725,97,1583,24,27,48,107,290,738,1743,1935,932,577
8451763,The Spectacular Now,2013-01-18,633,2930,103,818,29,64,168,402,930,1701,2029,851,185,62
393969,Playtime,1967-12-16,765,4139,79,1320,25,28,68,153,327,656,1437,1882,1192,658
461688,Ghosts of Mars,2001-08-24,515,1022,109,837,190,333,630,1040,1476,1476,925,275,57,25
13665259,Barry Seal : American Traffic,2017-08-18,646,1613,112,814,20,25,83,222,616,2123,2593,613,109,28
394625,Les Aventures du baron de Münchausen,1988-12-08,724,3156,54,945,14,19,59,153,371,1045,2050,1831,657,237
453617,Course à la mort,2008-10-15,473,386,92,513,198,433,840,1268,1438,1280,691,193,49,47
11361645,Pacific Rim: Uprising,2018-03-23,455,1786,156,850,205,485,920,1330,1472,1191,585,169,37,46
370124,Empire du soleil,1987-12-09,716,5230,62,1403,24,13,57,145,399,1073,2284,1651,557,238
416463,Welcome,2009-03-11,695,1722,75,621,29,24,52,108,367,1167,2522,1680,396,97
12738742,Hardcore Henry,2016-04-08,607,2734,143,794,101,164,308,523,922,1511,1635,932,254,95
364315,Jin-Roh - La Brigade des loups,1999-11-17,741,4293,69,1252,9,12,42,106,297,854,1984,2129,781,232
10678765,Triple Alliance,2014-04-25,465,458,91,551,232,432,781,1172,1460,1363,664,236,64,45
431065,Johnny English : Le Retour,2011-09-15,513,444,64,402,144,301,485,958,1468,1657,990,338,66,45
459716,Fievel et le Nouveau Monde,1986-11-21,710,1470,24,803,15,15,37,114,422,1246,2429,1558,444,173
8804176,Le Rôle de ma vie,2014-07-18,661,3554,152,926,28,69,121,287,643,1494,2032,1255,411,114
361980,Paddington,2014-11-28,628,820,119,754,33,73,137,315,884,1950,2069,756,165,76
424616,Prince des ténèbres,1987-10-23,701,3058,103,1421,19,31,98,214,493,1157,2263,1497,519,168
446507,On connaît la chanson,1997-11-12,680,1677,54,879,20,56,108,248,510,1308,2124,1491,429,167
17653699,En eaux troubles,2018-08-10,452,711,194,827,211,472,962,1332,1515,1190,503,140,39,97
436799,Le Dernier Samaritain,1991-12-13,644,1330,59,722,30,51,124,367,918,1834,2024,838,196,87
491551,Monster House,2006-06-15,616,779,51,595,40,66,178,434,1026,2024,1878,654,113,56
13132614,La isla mínima,2014-09-26,697,3568,141,993,8,13,26,109,366,1277,2589,1683,339,62
35926753,Sibyl,2019-05-24,584,2760,85,972,68,90,263,614,1303,1859,1495,645,109,29
433689,Fish Tank,2009-09-16,705,3908,74,973,15,42,74,142,381,1147,2332,1749,474,121
477932,Battle Royale II : Requiem,2003-07-05,369,733,61,541,717,1194,1346,1220,911,645,294,102,28,24
17004926,La Loi de la jungle,2016-06-15,667,3568,95,1083,60,85,183,290,641,1248,2045,1436,388,111
20328192,Toni Erdmann,2016-07-14,693,4804,130,1259,33,58,118,248,524,998,1904,1710,711,194
404608,Requiem pour un massacre,1985-07-10,824,10926,163,1702,40,28,41,85,225,384,862,1782,1879,1179
475929,G.I. Joe : Conspiration,2013-03-27,400,475,173,604,497,819,1182,1343,1256,855,400,113,15,26
394159,Dark Water,2002-01-19,668,2621,50,1071,30,66,135,313,671,1456,2194,1189,352,104
471305,To Rome with Love,2012-07-04,560,1470,121,1143,75,137,303,802,1374,1832,1315,549,100,27
398983,Ridicule,1996-05-09,687,1801,57,641,24,41,88,207,451,1222,2472,1532,366,116
397276,Cinema Paradiso,1988-11-17,760,3463,72,1134,11,11,38,76,211,626,1728,2210,1084,528
426971,Halloween,2007-08-31,629,1362,88,881,67,102,195,379,926,1713,1967,858,246,73
25408610,Wonder Woman 1984,2020-12-25,410,3817,207,886,368,669,1272,1591,1273,820,366,95,37,39
